date_time,latitude,longitude,location,crime_type
2023-03-03 03:41:00,17.698344,83.196386,Gajuwaka,Robbery
2023-10-04 00:36:00,17.722384,83.313717,Dwaraka Nagar,Theft
2023-11-16 17:35:00,17.738832,83.333719,MVP Colony,Vandalism
2023-02-28 04:15:00,17.703443,83.204867,Gajuwaka,Robbery
2023-11-09 22:54:00,17.743467,83.308964,Seethammadhara,Drunk Driving
2023-10-28 22:22:00,17.735509,83.340117,MVP Colony,Drunk Driving
2023-07-04 22:12:00,17.696836,83.200216,Gajuwaka,Drunk Driving
2023-04-16 07:48:00,17.712563,83.30034,Jagadamba,Robbery
2023-09-10 04:54:00,17.730731,83.316967,Dwaraka Nagar,Drunk Driving
2023-07-08 23:40:00,17.758077,83.329488,Yendada,Theft
2023-02-15 09:01:00,17.731111,83.317523,Maddilapalem,Assault
2023-09-04 09:45:00,17.74037,83.312156,Seethammadhara,Assault
2023-12-19 17:28:00,17.696018,83.197019,Gajuwaka,Drunk Driving
2023-08-02 02:12:00,17.738183,83.320528,Maddilapalem,Cyber Crime
2023-05-07 07:58:00,17.711169,83.29752,Jagadamba,Vandalism
2023-07-29 04:03:00,17.739675,83.318859,Maddilapalem,Robbery
2023-07-01 16:54:00,17.729035,83.312356,Dwaraka Nagar,Cyber Crime
2023-07-22 11:33:00,17.710119,83.303684,Jagadamba,Drunk Driving
2023-09-08 04:05:00,17.758091,83.334027,Yendada,Drunk Driving
2023-10-21 18:54:00,17.714584,83.299284,Jagadamba,Assault
2023-09-05 23:45:00,17.726929,83.316264,Dwaraka Nagar,Drunk Driving
2023-11-01 19:18:00,17.759855,83.331945,Yendada,Theft
2023-08-08 04:31:00,17.712876,83.298405,Jagadamba,Cyber Crime
2023-06-25 21:13:00,17.731689,83.310174,Dwaraka Nagar,Cyber Crime
2023-10-31 00:35:00,17.767407,83.336034,Yendada,Drunk Driving
2023-08-23 10:49:00,17.726818,83.316232,Dwaraka Nagar,Assault
2023-11-22 05:44:00,17.743464,83.311304,Seethammadhara,Robbery
2023-01-19 23:31:00,17.699027,83.199126,Gajuwaka,Robbery
2023-12-02 11:12:00,17.73408,83.338978,MVP Colony,Vandalism
2023-09-03 03:07:00,17.708829,83.298979,Jagadamba,Assault
2023-11-27 04:25:00,17.740693,83.338078,MVP Colony,Drunk Driving
2023-10-04 09:15:00,17.703915,83.197637,Gajuwaka,Theft
2023-07-30 07:54:00,17.733042,83.311147,Maddilapalem,Cyber Crime
2023-05-07 14:35:00,17.739958,83.336658,MVP Colony,Theft
2023-02-11 00:59:00,17.734869,83.338202,MVP Colony,Robbery
2023-01-04 20:22:00,17.741158,83.339665,MVP Colony,Assault
2023-03-10 05:38:00,17.738959,83.31479,Maddilapalem,Drunk Driving
2023-02-08 11:03:00,17.7368,83.335168,MVP Colony,Drunk Driving
2023-08-25 09:54:00,17.7397,83.339263,MVP Colony,Cyber Crime
2023-05-30 09:49:00,17.728761,83.3188,Dwaraka Nagar,Eve Teasing
2023-02-25 05:26:00,17.731857,83.319986,Dwaraka Nagar,Theft
2023-08-23 18:29:00,17.723402,83.313287,Dwaraka Nagar,Vandalism
2023-08-19 14:59:00,17.702478,83.196683,Gajuwaka,Robbery
2023-03-10 07:24:00,17.742521,83.339536,MVP Colony,Eve Teasing
2023-03-28 06:46:00,17.766447,83.334007,Yendada,Drunk Driving
2023-06-07 23:25:00,17.705285,83.304437,Jagadamba,Eve Teasing
2023-12-28 13:31:00,17.741161,83.309091,Seethammadhara,Theft
2023-02-16 23:58:00,17.702063,83.195213,Gajuwaka,Cyber Crime
2023-11-03 12:03:00,17.760332,83.333139,Yendada,Assault
2023-03-09 03:37:00,17.709363,83.301814,Jagadamba,Drunk Driving
2023-07-19 11:06:00,17.763048,83.332219,Yendada,Assault
2023-06-01 06:50:00,17.72555,83.311522,Dwaraka Nagar,Eve Teasing
2023-11-21 17:06:00,17.76649,83.334417,Yendada,Vandalism
2023-04-29 23:40:00,17.763537,83.331557,Yendada,Assault
2023-04-24 08:57:00,17.698605,83.200194,Gajuwaka,Theft
2023-07-13 20:32:00,17.741689,83.333393,MVP Colony,Vandalism
2023-08-19 07:28:00,17.709449,83.296351,Jagadamba,Eve Teasing
2023-07-28 14:45:00,17.733692,83.319687,Maddilapalem,Drunk Driving
2023-10-25 17:47:00,17.723391,83.313658,Dwaraka Nagar,Vandalism
2023-08-09 02:35:00,17.759795,83.337468,Yendada,Assault
2023-06-12 11:36:00,17.767928,83.334491,Yendada,Assault
2023-10-01 09:52:00,17.744636,83.307471,Seethammadhara,Eve Teasing
2023-09-12 16:22:00,17.76624,83.334066,Yendada,Vandalism
2023-05-28 00:01:00,17.741382,83.306363,Seethammadhara,Cyber Crime
2023-05-01 07:18:00,17.747519,83.313163,Seethammadhara,Robbery
2023-08-25 01:18:00,17.764968,83.33171,Yendada,Theft
2023-08-20 11:40:00,17.761539,83.330305,Yendada,Eve Teasing
2023-04-23 17:20:00,17.727441,83.313677,Dwaraka Nagar,Theft
2023-10-08 12:07:00,17.735968,83.331734,MVP Colony,Eve Teasing
2023-10-05 01:52:00,17.700558,83.196796,Gajuwaka,Theft
2023-08-17 10:19:00,17.708541,83.29725,Jagadamba,Cyber Crime
2023-09-29 02:27:00,17.761642,83.330423,Yendada,Theft
2023-10-18 09:49:00,17.767613,83.336383,Yendada,Drunk Driving
2023-09-17 18:15:00,17.741974,83.340699,MVP Colony,Theft
2023-01-10 10:27:00,17.708996,83.303463,Jagadamba,Drunk Driving
2023-03-05 23:07:00,17.738111,83.33366,MVP Colony,Drunk Driving
2023-11-16 04:05:00,17.707102,83.297598,Jagadamba,Robbery
2023-11-06 15:06:00,17.737058,83.31501,Maddilapalem,Eve Teasing
2023-10-26 01:38:00,17.728793,83.311538,Dwaraka Nagar,Theft
2023-10-04 02:46:00,17.739166,83.333693,MVP Colony,Drunk Driving
2023-12-05 11:18:00,17.710094,83.298392,Jagadamba,Robbery
2023-10-08 07:32:00,17.734645,83.338861,MVP Colony,Eve Teasing
2023-02-06 22:21:00,17.703635,83.19703,Gajuwaka,Eve Teasing
2023-07-21 02:31:00,17.766273,83.33618,Yendada,Assault
2023-09-11 23:40:00,17.747744,83.3134,Seethammadhara,Assault
2023-10-06 03:27:00,17.747868,83.313192,Seethammadhara,Vandalism
2023-04-13 08:36:00,17.738196,83.338516,MVP Colony,Theft
2023-11-24 23:40:00,17.727965,83.313928,Dwaraka Nagar,Robbery
2023-09-18 00:53:00,17.739454,83.31537,Maddilapalem,Cyber Crime
2023-01-20 20:36:00,17.737657,83.31914,Maddilapalem,Vandalism
2023-11-04 18:45:00,17.741084,83.30609,Seethammadhara,Robbery
2023-10-01 17:42:00,17.762564,83.334748,Yendada,Vandalism
2023-09-26 02:40:00,17.735201,83.3369,MVP Colony,Drunk Driving
2023-01-05 10:18:00,17.74224,83.305505,Seethammadhara,Drunk Driving
2023-10-28 13:50:00,17.727621,83.315949,Dwaraka Nagar,Theft
2023-08-02 00:35:00,17.729402,83.316115,Dwaraka Nagar,Vandalism
2023-03-29 22:54:00,17.736216,83.334847,MVP Colony,Vandalism
2023-01-09 17:16:00,17.744379,83.304679,Seethammadhara,Eve Teasing
2023-11-09 08:56:00,17.728528,83.312894,Dwaraka Nagar,Cyber Crime
2023-06-30 09:02:00,17.708273,83.303302,Jagadamba,Vandalism
2023-01-13 20:13:00,17.703753,83.200745,Gajuwaka,Eve Teasing
2023-09-06 14:11:00,17.730896,83.319587,Dwaraka Nagar,Robbery
2023-11-14 06:37:00,17.742139,83.334149,MVP Colony,Drunk Driving
2023-09-28 01:28:00,17.703327,83.204195,Gajuwaka,Drunk Driving
2023-03-23 01:54:00,17.70005,83.200303,Gajuwaka,Drunk Driving
2023-11-26 04:06:00,17.749755,83.307485,Seethammadhara,Theft
2023-08-26 14:02:00,17.742013,83.337173,MVP Colony,Drunk Driving
2023-01-19 21:15:00,17.7239,83.316418,Dwaraka Nagar,Theft
2023-07-13 16:05:00,17.741421,83.336195,MVP Colony,Theft
2023-07-11 05:29:00,17.704119,83.200214,Gajuwaka,Assault
2023-08-22 06:03:00,17.709415,83.305969,Jagadamba,Eve Teasing
2023-05-10 22:44:00,17.713011,83.30264,Jagadamba,Theft
2023-12-12 19:11:00,17.699988,83.200496,Gajuwaka,Assault
2023-10-14 02:27:00,17.70929,83.30486,Jagadamba,Robbery
2023-02-22 15:41:00,17.695301,83.204879,Gajuwaka,Robbery
2023-08-31 19:14:00,17.730629,83.312524,Dwaraka Nagar,Vandalism
2023-01-14 05:48:00,17.735113,83.337273,MVP Colony,Robbery
2023-10-08 05:06:00,17.740184,83.339689,MVP Colony,Drunk Driving
2023-07-19 13:38:00,17.738853,83.337816,MVP Colony,Robbery
2023-10-12 03:23:00,17.710747,83.304855,Jagadamba,Robbery
2023-09-20 05:10:00,17.75945,83.337548,Yendada,Theft
2023-12-15 21:54:00,17.710045,83.303658,Jagadamba,Eve Teasing
2023-06-19 04:26:00,17.723414,83.316675,Dwaraka Nagar,Robbery
2023-05-23 20:25:00,17.75896,83.331703,Yendada,Robbery
2023-04-01 04:31:00,17.736626,83.311985,Maddilapalem,Assault
2023-11-28 01:53:00,17.697386,83.19932,Gajuwaka,Cyber Crime
2023-07-25 21:11:00,17.704014,83.197119,Gajuwaka,Eve Teasing
2023-04-22 05:44:00,17.766726,83.33214,Yendada,Theft
2023-07-11 13:45:00,17.742005,83.305189,Seethammadhara,Robbery
2023-09-13 06:30:00,17.730322,83.31537,Dwaraka Nagar,Vandalism
2023-02-16 22:40:00,17.734338,83.336651,MVP Colony,Drunk Driving
2023-08-03 17:38:00,17.695507,83.196171,Gajuwaka,Theft
2023-04-08 22:47:00,17.699992,83.195176,Gajuwaka,Theft
2023-01-13 04:42:00,17.706465,83.297287,Jagadamba,Vandalism
2023-03-03 15:36:00,17.740015,83.309048,Seethammadhara,Eve Teasing
2023-04-15 14:17:00,17.704119,83.197179,Gajuwaka,Theft
2023-01-19 01:02:00,17.734591,83.331313,MVP Colony,Eve Teasing
2023-12-30 13:38:00,17.746462,83.30804,Seethammadhara,Eve Teasing
2023-09-04 08:17:00,17.76768,83.331813,Yendada,Assault
2023-09-29 13:05:00,17.705131,83.301295,Jagadamba,Eve Teasing
2023-03-06 09:16:00,17.744831,83.309527,Seethammadhara,Robbery
2023-04-11 20:26:00,17.749492,83.305749,Seethammadhara,Theft
2023-05-26 23:08:00,17.735525,83.338528,MVP Colony,Drunk Driving
2023-01-16 10:05:00,17.742082,83.340245,MVP Colony,Cyber Crime
2023-09-08 23:35:00,17.712482,83.305036,Jagadamba,Theft
2023-10-05 18:23:00,17.731311,83.317634,Maddilapalem,Cyber Crime
2023-03-21 10:27:00,17.70724,83.296955,Jagadamba,Theft
2023-01-25 14:21:00,17.71428,83.300349,Jagadamba,Vandalism
2023-11-13 23:59:00,17.714267,83.297771,Jagadamba,Vandalism
2023-04-10 10:15:00,17.761543,83.331799,Yendada,Theft
2023-11-08 02:39:00,17.760272,83.329831,Yendada,Vandalism
2023-01-04 04:52:00,17.707764,83.301609,Jagadamba,Vandalism
2023-03-31 16:47:00,17.741322,83.305822,Seethammadhara,Cyber Crime
2023-02-18 02:11:00,17.747361,83.309715,Seethammadhara,Vandalism
2023-02-22 20:41:00,17.744319,83.309357,Seethammadhara,Cyber Crime
2023-09-28 17:45:00,17.726017,83.319273,Dwaraka Nagar,Vandalism
2023-04-24 19:44:00,17.746624,83.306776,Seethammadhara,Drunk Driving
2023-02-28 04:42:00,17.727612,83.315102,Dwaraka Nagar,Robbery
2023-06-07 14:31:00,17.704534,83.203551,Gajuwaka,Drunk Driving
2023-01-17 10:32:00,17.707025,83.300765,Jagadamba,Eve Teasing
2023-12-05 07:07:00,17.733616,83.314705,Maddilapalem,Eve Teasing
2023-10-04 06:14:00,17.723187,83.31263,Dwaraka Nagar,Theft
2023-10-23 08:26:00,17.712676,83.297707,Jagadamba,Drunk Driving
2023-06-14 14:59:00,17.732032,83.317718,Maddilapalem,Vandalism
2023-08-21 16:38:00,17.711132,83.297907,Jagadamba,Robbery
2023-04-05 03:13:00,17.712507,83.304222,Jagadamba,Vandalism
2023-06-20 07:04:00,17.73177,83.31548,Maddilapalem,Drunk Driving
2023-01-31 03:55:00,17.758804,83.333588,Yendada,Cyber Crime
2023-07-24 10:24:00,17.699861,83.20111,Gajuwaka,Cyber Crime
2023-11-18 14:24:00,17.749857,83.311342,Seethammadhara,Robbery
2023-04-18 03:21:00,17.760311,83.333754,Yendada,Robbery
2023-12-10 01:58:00,17.734721,83.313289,Maddilapalem,Theft
2023-11-08 06:08:00,17.727772,83.315237,Dwaraka Nagar,Theft
2023-09-19 00:30:00,17.739972,83.31226,Maddilapalem,Drunk Driving
2023-11-16 22:12:00,17.743277,83.337324,MVP Colony,Theft
2023-09-21 17:39:00,17.73288,83.313105,Maddilapalem,Eve Teasing
2023-01-18 11:57:00,17.76137,83.338429,Yendada,Theft
2023-10-03 15:54:00,17.695136,83.196545,Gajuwaka,Drunk Driving
2023-03-24 09:43:00,17.765936,83.33514,Yendada,Eve Teasing
2023-06-18 03:13:00,17.763989,83.335869,Yendada,Drunk Driving
2023-12-04 18:48:00,17.766042,83.336946,Yendada,Assault
2023-07-22 14:55:00,17.735952,83.335474,MVP Colony,Drunk Driving
2023-10-20 07:12:00,17.700811,83.202505,Gajuwaka,Eve Teasing
2023-12-31 03:34:00,17.714429,83.296813,Jagadamba,Drunk Driving
2023-06-10 00:41:00,17.737666,83.315787,Maddilapalem,Vandalism
2023-07-10 12:21:00,17.698265,83.197412,Gajuwaka,Cyber Crime
2023-03-01 07:07:00,17.698346,83.197377,Gajuwaka,Robbery
2023-07-21 11:16:00,17.742844,83.307186,Seethammadhara,Eve Teasing
2023-10-26 22:10:00,17.729389,83.311933,Dwaraka Nagar,Vandalism
2023-09-01 03:38:00,17.707861,83.300087,Jagadamba,Drunk Driving
2023-10-02 05:43:00,17.742821,83.312079,Seethammadhara,Cyber Crime
2023-03-17 06:15:00,17.747272,83.31151,Seethammadhara,Eve Teasing
2023-02-18 19:29:00,17.745283,83.313262,Seethammadhara,Cyber Crime
2023-12-28 02:50:00,17.763065,83.329443,Yendada,Drunk Driving
2023-08-20 02:51:00,17.699096,83.197486,Gajuwaka,Vandalism
2023-07-03 05:59:00,17.705158,83.297286,Jagadamba,Drunk Driving
2023-04-05 04:53:00,17.701329,83.202716,Gajuwaka,Cyber Crime
2023-11-05 20:44:00,17.742636,83.335762,MVP Colony,Cyber Crime
2023-03-06 01:28:00,17.73169,83.312766,Dwaraka Nagar,Eve Teasing
2023-06-29 21:42:00,17.748681,83.305187,Seethammadhara,Theft
2023-01-16 15:44:00,17.698728,83.202582,Gajuwaka,Drunk Driving
2023-03-10 02:07:00,17.739013,83.332215,MVP Colony,Robbery
2023-04-21 21:45:00,17.728698,83.315888,Dwaraka Nagar,Theft
2023-11-16 23:06:00,17.710893,83.297225,Jagadamba,Vandalism
2023-05-03 05:58:00,17.731143,83.316149,Maddilapalem,Robbery
2023-04-18 07:55:00,17.707696,83.30134,Jagadamba,Theft
2023-07-23 11:38:00,17.748064,83.31244,Seethammadhara,Cyber Crime
2023-09-16 04:29:00,17.749344,83.305808,Seethammadhara,Theft
2023-05-02 01:51:00,17.722785,83.315573,Dwaraka Nagar,Theft
2023-09-03 00:27:00,17.710409,83.301699,Jagadamba,Theft
2023-08-16 01:58:00,17.700294,83.195708,Gajuwaka,Drunk Driving
2023-10-01 06:08:00,17.747697,83.31211,Seethammadhara,Drunk Driving
2023-05-28 12:16:00,17.74362,83.333927,MVP Colony,Cyber Crime
2023-04-16 01:23:00,17.761524,83.337824,Yendada,Robbery
2023-10-07 23:00:00,17.708108,83.296996,Jagadamba,Cyber Crime
2023-02-27 06:19:00,17.76647,83.333681,Yendada,Vandalism
2023-11-13 10:51:00,17.697883,83.204977,Gajuwaka,Robbery
2023-07-25 23:29:00,17.722907,83.313326,Dwaraka Nagar,Drunk Driving
2023-02-01 20:22:00,17.760541,83.334155,Yendada,Assault
2023-04-11 03:07:00,17.697065,83.198488,Gajuwaka,Theft
2023-02-21 04:47:00,17.725105,83.310536,Dwaraka Nagar,Theft
2023-11-10 20:01:00,17.714699,83.304176,Jagadamba,Assault
2023-12-17 14:27:00,17.762054,83.332928,Yendada,Drunk Driving
2023-11-20 16:02:00,17.724135,83.316093,Dwaraka Nagar,Drunk Driving
2023-03-23 18:14:00,17.736217,83.337683,MVP Colony,Cyber Crime
2023-06-21 23:17:00,17.749604,83.307351,Seethammadhara,Theft
2023-11-04 03:42:00,17.70482,83.20433,Gajuwaka,Vandalism
2023-01-16 02:46:00,17.696515,83.202039,Gajuwaka,Vandalism
2023-03-31 21:53:00,17.745652,83.304454,Seethammadhara,Theft
2023-10-12 17:50:00,17.710838,83.304578,Jagadamba,Theft
2023-04-09 10:22:00,17.736364,83.338143,MVP Colony,Assault
2023-04-07 05:11:00,17.767095,83.333016,Yendada,Vandalism
2023-05-04 11:32:00,17.697605,83.200269,Gajuwaka,Cyber Crime
2023-11-16 06:15:00,17.747433,83.306347,Seethammadhara,Eve Teasing
2023-04-12 20:06:00,17.743671,83.307086,Seethammadhara,Eve Teasing
2023-07-22 07:49:00,17.700696,83.195122,Gajuwaka,Vandalism
2023-08-28 14:52:00,17.728981,83.312377,Dwaraka Nagar,Drunk Driving
2023-05-01 23:55:00,17.749136,83.312169,Seethammadhara,Robbery
2023-11-07 05:37:00,17.73546,83.331008,MVP Colony,Robbery
2023-09-06 08:41:00,17.725068,83.317779,Dwaraka Nagar,Drunk Driving
2023-07-14 12:48:00,17.710544,83.305781,Jagadamba,Robbery
2023-04-16 17:08:00,17.722187,83.312176,Dwaraka Nagar,Drunk Driving
2023-07-22 22:14:00,17.734946,83.319543,Maddilapalem,Drunk Driving
2023-07-13 01:15:00,17.733892,83.313667,Maddilapalem,Eve Teasing
2023-07-27 10:06:00,17.759082,83.336394,Yendada,Theft
2023-11-07 13:41:00,17.736553,83.312778,Maddilapalem,Robbery
2023-04-13 03:52:00,17.697358,83.195741,Gajuwaka,Cyber Crime
2023-12-25 16:49:00,17.740814,83.305539,Seethammadhara,Eve Teasing
2023-07-16 02:37:00,17.696111,83.197139,Gajuwaka,Theft
2023-07-24 10:13:00,17.72626,83.315581,Dwaraka Nagar,Robbery
2023-10-14 04:15:00,17.702906,83.204747,Gajuwaka,Robbery
2023-12-24 20:29:00,17.740708,83.307679,Seethammadhara,Robbery
2023-09-22 13:38:00,17.739691,83.337381,MVP Colony,Assault
2023-10-21 22:09:00,17.725696,83.317941,Dwaraka Nagar,Cyber Crime
2023-07-23 23:44:00,17.707825,83.302829,Jagadamba,Robbery
2023-02-18 16:09:00,17.746226,83.304194,Seethammadhara,Vandalism
2023-07-29 00:41:00,17.710425,83.305118,Jagadamba,Eve Teasing
2023-06-04 15:00:00,17.743725,83.304906,Seethammadhara,Vandalism
2023-07-08 12:01:00,17.731212,83.3117,Dwaraka Nagar,Vandalism
2023-10-17 00:07:00,17.744894,83.305404,Seethammadhara,Eve Teasing
2023-10-24 23:36:00,17.734023,83.320616,Maddilapalem,Cyber Crime
2023-06-28 13:01:00,17.731502,83.316703,Dwaraka Nagar,Vandalism
2023-07-13 02:22:00,17.758457,83.338346,Yendada,Eve Teasing
2023-12-30 10:49:00,17.743034,83.332379,MVP Colony,Eve Teasing
2023-07-18 11:33:00,17.747857,83.310607,Seethammadhara,Cyber Crime
2023-09-09 10:06:00,17.727635,83.311735,Dwaraka Nagar,Drunk Driving
2023-02-25 14:35:00,17.763974,83.330831,Yendada,Theft
2023-11-22 18:17:00,17.724352,83.317651,Dwaraka Nagar,Theft
2023-11-17 12:10:00,17.743334,83.331811,MVP Colony,Theft
2023-04-23 06:18:00,17.749277,83.308473,Seethammadhara,Assault
2023-10-23 12:53:00,17.767264,83.333246,Yendada,Theft
2023-03-30 01:44:00,17.702693,83.200798,Gajuwaka,Vandalism
2023-12-03 13:09:00,17.758693,83.33863,Yendada,Vandalism
2023-04-21 14:48:00,17.75804,83.334824,Yendada,Vandalism
2023-08-09 19:28:00,17.76062,83.338386,Yendada,Cyber Crime
2023-09-06 22:24:00,17.764769,83.329796,Yendada,Cyber Crime
2023-02-11 08:35:00,17.710917,83.298681,Jagadamba,Theft
2023-10-19 08:39:00,17.740157,83.314062,Maddilapalem,Robbery
2023-10-17 09:17:00,17.726974,83.310976,Dwaraka Nagar,Drunk Driving
2023-04-16 14:05:00,17.740782,83.334542,MVP Colony,Vandalism
2023-01-06 12:37:00,17.729337,83.312994,Dwaraka Nagar,Cyber Crime
2023-02-23 17:05:00,17.762869,83.338946,Yendada,Drunk Driving
2023-01-09 23:28:00,17.75932,83.333288,Yendada,Cyber Crime
2023-12-08 04:33:00,17.747184,83.3084,Seethammadhara,Theft
2023-12-05 20:41:00,17.722243,83.31234,Dwaraka Nagar,Robbery
2023-10-22 13:31:00,17.711961,83.300424,Jagadamba,Assault
2023-04-26 00:19:00,17.736237,83.337158,MVP Colony,Theft
2023-05-27 14:50:00,17.711947,83.303514,Jagadamba,Vandalism
2023-07-16 09:03:00,17.705477,83.303821,Jagadamba,Robbery
2023-04-15 00:09:00,17.743054,83.311914,Seethammadhara,Assault
2023-11-03 18:17:00,17.749661,83.310847,Seethammadhara,Vandalism
2023-05-29 01:09:00,17.732056,83.311929,Maddilapalem,Robbery
2023-03-12 20:33:00,17.735167,83.332829,MVP Colony,Assault
2023-10-15 08:48:00,17.767917,83.331887,Yendada,Cyber Crime
2023-05-29 07:37:00,17.727768,83.3185,Dwaraka Nagar,Drunk Driving
2023-05-23 20:47:00,17.707727,83.305503,Jagadamba,Theft
2023-03-19 18:46:00,17.708672,83.300673,Jagadamba,Eve Teasing
2023-01-21 01:47:00,17.758989,83.33122,Yendada,Vandalism
2023-06-29 20:39:00,17.73759,83.311394,Maddilapalem,Cyber Crime
2023-07-17 06:31:00,17.697971,83.200846,Gajuwaka,Robbery
2023-02-02 22:29:00,17.732869,83.317892,Maddilapalem,Vandalism
2023-09-07 18:15:00,17.76767,83.335733,Yendada,Robbery
2023-05-09 18:54:00,17.765047,83.329189,Yendada,Vandalism
2023-04-28 16:50:00,17.705026,83.300823,Jagadamba,Vandalism
2023-02-10 00:21:00,17.743433,83.33885,MVP Colony,Robbery
2023-01-11 16:36:00,17.701989,83.201986,Gajuwaka,Cyber Crime
2023-05-14 21:41:00,17.728549,83.31733,Dwaraka Nagar,Vandalism
2023-05-06 13:57:00,17.762433,83.334887,Yendada,Eve Teasing
2023-09-06 16:17:00,17.740141,83.312384,Maddilapalem,Vandalism
2023-10-24 04:12:00,17.76355,83.335663,Yendada,Vandalism
2023-10-20 03:05:00,17.736413,83.311758,Maddilapalem,Vandalism
2023-08-16 12:33:00,17.740863,83.307466,Seethammadhara,Cyber Crime
2023-01-09 04:29:00,17.740128,83.307876,Seethammadhara,Theft
2023-08-12 00:45:00,17.746298,83.307936,Seethammadhara,Theft
2023-03-26 21:52:00,17.764851,83.338548,Yendada,Vandalism
2023-08-23 18:23:00,17.696974,83.197314,Gajuwaka,Vandalism
2023-03-26 05:45:00,17.742078,83.332151,MVP Colony,Robbery
2023-04-27 13:50:00,17.765957,83.337657,Yendada,Theft
2023-08-03 18:31:00,17.727764,83.310938,Dwaraka Nagar,Theft
2023-08-20 12:32:00,17.734821,83.313829,Maddilapalem,Drunk Driving
2023-10-19 12:24:00,17.705619,83.303233,Jagadamba,Robbery
2023-11-07 07:47:00,17.722738,83.314765,Dwaraka Nagar,Robbery
2023-05-02 01:49:00,17.733862,83.315519,Maddilapalem,Cyber Crime
2023-08-11 14:56:00,17.707244,83.297335,Jagadamba,Cyber Crime
2023-01-02 18:34:00,17.711862,83.304231,Jagadamba,Robbery
2023-01-21 13:10:00,17.737205,83.337463,MVP Colony,Drunk Driving
2023-07-09 00:28:00,17.704102,83.203428,Gajuwaka,Assault
2023-03-28 08:10:00,17.766624,83.333532,Yendada,Drunk Driving
2023-06-05 15:19:00,17.714676,83.302058,Jagadamba,Assault
2023-05-04 12:33:00,17.724578,83.310334,Dwaraka Nagar,Theft
2023-07-10 17:46:00,17.702493,83.19931,Gajuwaka,Assault
2023-06-03 04:18:00,17.733269,83.319159,Maddilapalem,Robbery
2023-06-05 11:52:00,17.746096,83.310587,Seethammadhara,Drunk Driving
2023-11-26 19:27:00,17.714334,83.30193,Jagadamba,Vandalism
2023-03-15 06:09:00,17.745046,83.312765,Seethammadhara,Eve Teasing
2023-09-17 13:33:00,17.712448,83.30106,Jagadamba,Cyber Crime
2023-09-29 22:26:00,17.727421,83.319893,Dwaraka Nagar,Cyber Crime
2023-02-25 14:59:00,17.706769,83.296051,Jagadamba,Theft
2023-07-11 10:44:00,17.731598,83.319964,Maddilapalem,Theft
2023-08-07 14:45:00,17.737668,83.316343,Maddilapalem,Drunk Driving
2023-02-02 10:16:00,17.713597,83.302355,Jagadamba,Assault
2023-03-27 10:00:00,17.76622,83.331421,Yendada,Vandalism
2023-06-07 18:24:00,17.746597,83.306663,Seethammadhara,Assault
2023-08-11 18:35:00,17.74696,83.311774,Seethammadhara,Assault
2023-11-21 17:17:00,17.697112,83.196206,Gajuwaka,Theft
2023-04-12 17:19:00,17.742462,83.331883,MVP Colony,Theft
2023-04-19 01:24:00,17.728506,83.315278,Dwaraka Nagar,Cyber Crime
2023-04-29 05:31:00,17.696756,83.198789,Gajuwaka,Assault
2023-02-23 16:47:00,17.705245,83.305329,Jagadamba,Assault
2023-09-20 22:59:00,17.748778,83.306316,Seethammadhara,Theft
2023-12-21 05:50:00,17.742745,83.335076,MVP Colony,Eve Teasing
2023-07-26 21:18:00,17.745613,83.31053,Seethammadhara,Robbery
